,Commment,Category
614,Parece un Jetta!! Me quedo 100% con mi Civic Coupé 2020 ? (el último coupé) tiene un diseño más entusiasta,1
615,Cómo a la gente le gustan las pantallitas piensan que por agregar el clúster digital ya se justifica el precio y la gente lo pagará,1
616,"	Honda Civic ya no se vende en transmisión manual, la tontería más grande, no fue el Civic manual el que lo hizo trascender?",1
620,"Por ese precio te vas por el accord, si tuviera 220 caballos, espejo electrocromico, una caja de doble clutch, seria un gran precio. Insisto, le pones 20 mil más y te llevas un accord con caja automática, mismo cluster, 247 caballos, más amplio, etc",1
621,"El nuevo Acura Civic , a ver si así se justifica el precio .",1
622,"Carísimo, mejor un Camry por ese precio, ahora ya me imagino con que precio llegará el nuevo accord, seguramente más caro que un serie3 o un clase c ???",1
623,"La verdad es que está carísimo para la categoría a la que pertenece, sin duda mejor opción el Mazda 3 ofrece más por tu dinero.",1
626," Ojalá nadie lo compre porque si tiene cierto éxito las demás marcas escalaran sus precios viendo que hay gente que esta dispuesta a pagar tanto por tan poco. Tenía pensado cambiar mi actual HR-V por la nueva en cuanto llegue, pero, que precio tendrá? Viendo el disparate del nuevo Civic la próxima HR-V va a partir de los $550 mil pesos seguramente ??❗❗❗PD: esta versión más equipada no tiene cámara 360°, no tiene espejos habatibles eléctricamente, no tiene salida de aire acondicionado trasera, su pantalla se queda en 9"", por debajo de muchos rivales, etc etc. En serio @Honda, en que carajo estaban pensando con el precio y como lo justifican?",1
627,"Ya no hay version manual?? Se la volo Honda con ese precio y que no haya version manual. Mejor te vas por el Kia Forte GT, mas motor, mejor caja, mas potencia y menor costo...",1
629,"Lastima, Duster tenia un buen potencial de ser de lo mejor del segmento por el precio de la versión con motor turbo pero falla en el aspecto más importante a tomar en cuenta de cualquier auto. PD: La versión chilena traída de Rumanía tampoco mejora mucho con respecto a la brasileña o colombiana.",1
630,"Qué lastima lo de la seguridad, por ese precio puedes adquirir un forte básico con más seguridad, potencia, equipamiento similar y un buen espacio",1
631,Los precios de los autos han subido tanto que comprar un buen auto de segunda mano es mucha mejor opción que uno mediocre nuevo como este.,1
632,Estandaricemos: El botón de volumen de la música es mejor en el volante.,1
633,"La culpa no la tienen las marcas, más bien la gente que sigue comprando sus refritos!!",1
634,Por fin un coche para el que si me alcanza pero que no me gusto,1
635,"La verdad que el Kwid, Kangoo y Koleos son muy buenos. Los Renault brasileños no son malos, en una empresa para la que trabajé tenían una flotilla de 3 Renault Kwid, todos con más de 90,000 km en menos de dos años y nunca dieron un problema mecánico. Eso sí, me consta que los modelos fabricados en Colombia por la ensambladora Sofasa son basura (Duster, Logan, Sandero), puesto que esta empresa aunque pertenece a Renault no sigue los estándares de calidad de otras factorías de la marca. ",1
637,Casi 400 mil pesos y algunas marcas siguen pensando que la seguridad es una opción donde abaratar costos.,1
638,Ese auto no está pensado para Latinoamérica!! (La refacción expuesta al exterior ) .,1
639,"	29% Protección ocupante adulto, 23% Protección ocupante infantil, 51% Protección para peatones y usuarios vulnerables de las vías, 35% Sistemas de Asistencia a la Seguridad (AAHHH Y SOLO DOS BOSAS DE AIRE) .... CALIFICACION FINAL 0 estrellas por pruebas realizadas con LATIN NCA",1
640,"Fue buena opción hace 5 años, hoy ya se siente muy desfasada frente a su competencia, con facelift y todo...",1
641,"No entiendo por que siempre buscan ""cambios perfectos"" wey, es un jodido auto sedan 4 puertas para que vayas de tu casa al trabajo, llevar a los niños a la escuela, tu mujer haga el mandado o hasta de Uber wey. No entiendo para que buscar o querer forzosamente una caja de cambios tipo deportiva o tipo Performance Racing, ES UN SEDAN FAMILIAR DE CIUDAD!, no es un Audi sport, un Mercedes AMG, un Nissan GTR o un Porche. No busques que tu caja automatica diseñada para ahorrar combustible y no dañar al motor actue como una caja secuencial 2ble embrague y su madre, ¿para que quieres cambios mas rapidos? para alcanzar de 0 a 100 en 3 dias habiles en vez de 5 dias? venga ya, es un autor citadino de uso domestico, normal, no le pidas mas. Quieres un 0 a 100 en menos de 4 seg pues comprate un deportivo o un superdeportivo y punto. Quieren un auto con full dispositivos de entretenimiento, full tecnologia y seguridad pero no pagar mas de 200 mil o 300 mil por que es mucho, pero tambien quieren que su motor pedorro de 4 cilindros 1.6L turbocargado de 200HP funcione y entregue la potencia de un V6 de 3.5L TwinTurbo no mamen!",1
644,La verdad prefiero las de 2.0 !!!!,1
647,No criticaron nada pero si critican alos autos chino y eso que está re mejor lograrlo los autos chinos con el duster,1
648,"Le sobra precio y le falta equipo se mamaron los de Renault , vale lo mismo que en Europa pero edición Duster Godínez",1
649,Totalmente preferible comprar una Kia Soul seguridad y equipamiento y por lo que cuesta la versión automática duster compras una Seltos,1
651,"Mejor le hubieran quitado el sistema star/stop y le hubieran puesto las 6 bolsas, nos creen tontos esos de Renault.",1
652,"A todos los que se quejan de los airbag,  @sandra cortes clemente  https://youtu.be/DHSY-AQycok Obtuvo 4 estrellas Latincap, deja d pensar que por tener más globos es más seguro, la seguridad depende bastante de la estructura del vehículo.",1
654,"A veces pienso que la gente de pantalón largo que trabaja en Compañías de Autos toman decisiones sin pensar. Señores es fácil,si tenía el 2.0 y la caja Manual de 6 en esta camioneta simplemente lo dejo en las dos versiones iniciales y en la última versión añado el Motor de Mercedes. Y éxito total por dios santo,pero en ves de eso toman un motor menos potente de la Stepway y bajan mis ventas. Que tontería,y no me salgan que quieren desaparecer ese motor o que ya no lo ocupan porque la Oroch lo tiene.",1
655,"Para ese valor, deberia tener mas bolsas de aire. Para mayor proteccion del consumidor",1
656,"Si no fuera por las bolsas de aire, seria sin dudar la que yo compraria",1
658,Muy Fiat y muy parecido al dart,1
662,Otro auto más de vw sobrevalorado,1
663,"Por $90,000.00 pesos mas me compro un Subaru WRX.",1
665,Por ese precio me voy por un cupra 290,1
669,"No es la misma categoría, pero por ese precio, prefiero un cupra ",1
670,Ford fusión ecoboost por el precio!,1
671,En resumen... Sigue siendo un Jetta.,1
672,con el PERO SIGUE SIENDO UN JETTA!,1
673,. No lo compraría mil veces mejor el CUPRA,1
675,"Me parece una estupidez que sólo el GLI tenga la suspensión trasera independiente, cuando las generaciones anteriores la tenían en sus modelos base.",1
676,"La leyenda del GLI murió con el Bora, desde entonces solo han habido saltos de precio y no de desempeño.",1
677,Con esa lana mejor me vuelvo un vagueto fifi y me compro un a4 2018 Con 3000 kms o sea nuevo,1
680,Mejor me compraría un AMG A45 de segunda mano alv ,1
681,"Este ""GLI"" es lo que debió de ser el Jetta normal...pésimo VW, soy fan de la marca pero no mames que metida de chorizo al comprar un Jetta claramente hay mejores opciones",1
682,Sigue siendo mucho dinero por más de lo mismo con el Jetta,1
684,"	Volkswagen, soy yo le está copiando la estética a los #mercedez benz. Pero más económicos y basicos",1
685,Creo que es un auto competente pero muuuuy sobrevalorado,1
686,"VW sigue creyendo que sus autos solo son motor y transmision , lo demas es un austero, mejores autos que ese . Mazda",1
687,"Si está bien este Jetta pero por esa cantidad mejor compraré un BMW,",1
689," aunque me gusta mucho vw creo que esta exagerando... Considero que el mejor fue el bora gli, por calidad, estética, etc. (sobretodo por la calidad). Obviamente este nuevo va a tener algunos adelantos tecnológicos que el que el bora no tenía por la diferencia de tiempo pero aun así creo que el bora fue el mejor ",1
690,Por más de 500 mil pesos recibes una parte Trasera muy austera Para los pasajeros de atrás y una cajuela muy sencilla con Resortes de Catre que se ven y el mal ? pintado interior de la Cajuela. No pues que mala Onda por VolksWagen que sigan pensando ? que el comercio Méxicano se tiene que conformar con Venderte 4 llantas y un Motor a un Super Precio... Eso esta mal ? por ellos y más aún mal para los Vagetos que le son fiel a la marca.,1
692,"	Por precio me compro un Accord 2.0 mil veces mejor y más lujoso, el jeta se ve de pobre...súper chairo",1
693,Definitivamente su Rival lo tiene en la misma Casa y es el SEAT León CUPRA....,1
694,prefiero un Peugeot 308 GT a estos acabados tan chafas que ahora mete VW,1
695,"	Por medio 550, le pongo 80 más y me llevo un A4, servicios gratis los primeros 3 años, ahí se paga la diferencia.",1
696,Al parecer trae más equipamiento mi Jetta A4 jajaja,1
698,"Sin ser ""GLI"", aquí en Europa nadie quiere un Jetta, es la idea platónica de aburrimiento.",1
699,Ese precio??!!! Mejor un infinity Q50 con 300hp,1
700,Me quedo con mi Cupra 290 mismo consumo 9L en modo cupra pero 14.5 en modo eco ,1
701,Jaaaa!! Me sigo quedando con mi mustang GT 350 2009,1
704,Para ser GLI al menos un aleroncito mas decente debió de traer... se ve mejor mi R line con el kit Racing Air Design,1
705,"	No me convence, ... la cajuela de un Renault Alliance 1985 esta mucho mejor. Quitar esos tubos de PTR y haber colocado unos amortiguadores, más estéticos y mejoras el espacio.",1
706,Si hablamos de competencia en sedan deportivo me pondría inclinar por un Subaru WRX. Aunque los Hatchback tienen más opciones.,1
707,Es muy obvio que la vara en generaciones pasadas la pusieron muy alta y la verdad prefiero por ese precio comprar un GLI 2017,1
709,El clúster de instrumentos digital es para que se descomponga después de los 2 añotes de garantía que VW da y te saquen una lana más por reparación,1
710,"	Con medio millón me compro un Fusion titanium , mucho mejor calidad y con sensación de manejo deportiva!",1
712,Mil veces un VW que un KIA.,1
715,Por el precio mejor un BMW Y en diseño Les Hace Falta Reinventar el exterior del coche parece Un jetta con un body kit?,1
716,Mejor el gti por una pequeña diferencia vale más la pena el gti,1
718,La verdad yo no la compraría para trabajo mejor una Nissan,1
719,"	RAM para ser competitivo en Latinoamérica, deben realizar un pick up que compita con Hilux, Ranger o Frontier. Este pick up mini me parece que va a un mercado muy reducido.",1
720,La CRV echa Pick Up,1
721,"	No entiendo esta camioneta, es demasiado pequeña para trabajar, demasiado pequeña para uso personal. Si no te alcanza para una camioneta completa mejor una usada",1
722,La Fiat Strada disfrazada de Ram para que los consumidores paguen por la marca Ram de FCA.,1
723,"	La RAM 700 y la RAM 1000 JAMAS serán RAM. Hay un dicho muy bueno: ""Cuando la mona viste de seda, mona queda"" Cuando la Fiat viste de Ram Fiat queda",1
724,"	Si ram ofreciera una versión 4X4 y automática, sería la reina de 2 segmentos y sería una excelente opción para el público joven y aventurero que busca algo mejor que una Jimny...",1
726,"	No se si aun se hacen las tornado y la gol pick up pero entre esas y la oroch, creo que esta queda en ultimo lugar",1
729,*Pero por lo general vender modelos Fiat comerciales como RAM en algunos mercados es por la imagen de marca*,1
731,"Ahora si le ponen tantito peso pues truena su porquería de motor de licuadora, yo no sé a que estúpido se le ocurrió ponerle un motor tan patético y peor siendo Fiat.",1
732,"No hay ni como justificar el motor de tremenda ???, porque si bien la Tornado y Saveiro tienen motores viejos, mínimo cumplen mejor con su trabajo sin desarmarse por sólo subir una pendiente. ",1
734,Ahora sí se ve más como una ram y no como un Fiat,1
735,Le quitaron 17 caballos desde la versión anterior. Me quedo con la pasada,1
736,Nissan de ser de lo peorsito en casi todas las categorías a ser de los primeros puestos de la categoria,1
738, 460 mil pesos mejor un jetta o un mazda 3 mil veces mejor,1
739,"Por el precio mejor me compro, algun día la SUBARU XV o Forester",1
740,Me quedo con mi versa platinum que esa kicks prácticamente es lo mismo nada más 100mil pesos más cara,1
741,Por el precio mejor...Me pongo a chambear para comprármela,1
743,Pareciera que se estan inspirando un poco en su pariente Mazda,1
744,"	Qué bueno que Nissan ya tomó en cuenta que estaba haciendo muchas cosas mal, y sobre todo en el mercado mexicano. Espero que también cambien y mejoren sus cajas CVT. Por otro lado... los precios de los autos nuevos ya son una exageración. De tres años para acá los precios han subido de un segmento a otro prácticamente.",1
745,Mejor una land Rover,1
749,¿Subestimado? Hay autos muchísimo más subestimados que este.,1
751,"	Pienso que la mayoría de las veces se nos olvida la función elemental de los autos; cada uno fue hecho para tal o cual función o terreno específico, y no hay razón para adquirir un Jeep de éstos, por ejemplo si vives en una como ciudad de méxico, si puedes comprar (y gastar) algo que te va dar una función exacta para tus necesidades. Además de que ese motor es un monstruo de consumo. No puedes calificar un auto así con los mismos estándares que calificas a una SUV de la marca que quieras. Un jeep, es un auto para quienes tienen una vida rural, y que transitan un poco entre lo urbano, como esas ciudades pequeñas donde tienes que ir a un rancho, llueve, te atascas y tu jeep te lleva de regreso a la comodidad de tu casita.",1
753,Ni de pedo es competencia ya simplemente por el precio. Con lo que cuesta ya completo un Toyota Camry que es un segmento superior y mejor en todos los sentidos. Sobrevalorado honda con sus precios de locos.,1
754,"onda mal de su cabeza quien va a pagar casi 600000 pesos..???, si las marcas premium se pusieran inteligentes y bajaron un poco su precio todos optarían por mejor un auto premium, con 600000 pesos compras un minicoper, pero también, las marcas premium son tontas, dicen las marcar normales ponen precios altos nosotros pondremos más caros nuestros autos, lo que no ven ninguna de las marcas es que las personas prefieren mejor no comprar nada e irse por un seminuevo..???",1
755,Por 100 mil mas te compras un volvo s60... digo si te vas a comprar un civic por 600 mil pesos con 100 mil mas subes de segmento y a categoria premium,1
756,Por 100 mil mas te compras un volvo s60... digo si te vas a comprar un civic por 600 mil pesos con 100 mil mas subes de segmento y a categoria premium,1
759,A pesar de los cambios no son nada competitivos con lo que ofrecen otras marcas. La marca está perdiendo participación de mercado.,1
760,"El modelo 2022 está por lo menos 15% por arriba de lo que debería de costar, además de que en lo personal no me gusta el diseño fue un retroceso de un modelo más deportivo a uno más genérico",1
761,Si tuviera transmisión automática convencional estaría muy bien. Pero pagar casi 600 000 por un carro con transmisión CVT?!!! No gracias.,1
762,"	Con lo q cuesta el base, te compras un Sentra equipado o Jetta...",1
763,Si esta caro el sedan no me imagino el de 5 puertas,1
764,Su diseño anterior se veía más moderno que este desde mi punto de vista personal!!,1
765,"	Ese Civic tiene diseño de Accord y el Accord de Civic, yo esperaba más en diseño del Civic por parte de Honda.",1
766,Se me hace muy caro en mi humilde opinión creo ya te puedes comprar otras cosas mejores que un Civic con lo que cuesta esa versión te puedes comprar un honda CR-V versión inicial,1
767,"Honda últimamente le falta ofrecer más, pues también con el City se siente decepcionante, y que raro, porque antes eran de los mejores.",1
769,"	Nunca pensé que diría ésto, pero mejor un Sentra ?",1
770,Honda siempre ha estado arriba en cuanto a precio con su competencia pero ahora si se la volaron jajaja,1
771,Honda sigue dependiendo de su reputación para encarecer y vender sus productos. Lo más triste es que hay quienes si pagan demasiado dinero por un vehículo que realmente no lo vale,1
773,"	el precio esta carisimo, la seguridad activa comienza en la versión más cara, de casi 600 mil pesos, un versa ofrece algo similar por 200 mil pesos menos, están locos los de HONDA",1
775,"	Vaya que es una buena evolución, pero al igual que su hermano el City, el precio no es el más adecuado. Jetta GLI y también Forte GT suenan algo más atractivos por el precio del Civic más equipado.",1
776,"100 mil pesos más que autos de su segmento es demasiada diferencia, los de honda México se volvieron locos.",1
777,Esta mejor el diseño de la anterior generacion!,1
778,"Vaya hasta que Honda se puso las pilas de implementar sistema de sonido (premium) BOSE, cosa que carecía con sus bocinas genéricas, mucho equipo pero lamentablemente muy caro para su segmento, mal por Honda.",1
779,"Costo beneficio no vale la pena, al final sigue siendo un civic, un civic porcierto muy caro",1
782,"El precio ya es de otra categoria, un civic 2022 touring es más caro que la versión más equipada del Camry, cómo es eso posible",1
783,por ese precio de entrada mejor el nuevo Elantra con todos los asistentes y carro del año en Norteamérica,1
784,"	No siento que justifique el precio este nuevo honda Civic - la seguridad activa ya la ofrece el Forte por 130,000 pesos menos, al igual que el Sentra y el Elantra ya cuenta con eso - El motor no es el mejor, el Kia forte GT, el Jetta GLI o el Mazda 3 turbo son mejores - En cuánto a equipamiento no siento que brille en nada, el honda lane watch nunca lo he visto útil, para eso está el sensor de punto ciego y te quita la visibilidad de los mapas - Diseño siento que dio un paso atrás a su generación anterior, ahora se ve ""carro genérico sedan"", aunque no es feo,. simplemente ya no brilla en nada Por último, he visto en internet que la.gente defiende mucho a Honda que porque son carros de muy buena calidad, nunca he tenido uno para confirmarlo o desmentirlo pero en este segmento y a este precio lo que compres va a ser de alta calidad, el Jetta, Sentra, Corolla, Forte (ese no tanto), Elantra (tampoco) y Mazda 3",1
785,"	El coche se me hace como mírame, soy un Godin, el anterior era soy un Godin pero soy un chavo que va al antro de vez en cuando En el interior me gustó pero hay demasiado negro piano",1
786,"Mazda 3 es y seguirá siendo el #1 del segmento de los compactos, valor precio, diseño y conducción mejor. 2# Civic por manejo y #2 Sentra por diseño exterior e interior.3# Jetta por manejo.",1
788,"sin ningún cambio en la mecánica, por ese precio mejor otra opción, incluso un GLI.",1
789,"Honda aplicó la misma que en la generación pasada: El Civic anterior llegó mucho más caro que su competencia y medio mundo se quejó. Seis meses después todos los rivales costaban casi lo mismo que el Civic. En 2022 todo el segmento estará en estos precios, guarden el comentario.",1
790,"Yo tengo que decir que si Honda puso ese precio tan alto, quiero creer que el precio de los autos compactos van para allá y probablemente Honda no suba tanto sus precios por ello. así que agárrense y si quieren comprar autos a precios medio razonables, 2021 es el momento XD",1
792,"..parece más para personas mayores cosa que es del segmento del Accord( y se ve mejor que este Civic) , definitivamente nos gusta más la versión anterior en cuestión de diseño exterior",1
793,Parece un Jetta!! Me quedo 100% con mi Civic Coupé 2020 ? (el último coupé) tiene un diseño más entusiasta,1
794,"Buen auto, si, pero sencillamente demasiado caro. Es increíble que un Camry XLE cueste menos que un nuevo Civic Touring, aunado a que no tiene cambios mecánicos, simplemente me parece un capricho y el Civic más soso y desabrido desde el olvidable Civic 9° generación. Echénle la bendición, que quizás después de este ya no habrá más Civic para México.",1
795,"Lo tendré que decir, es más bonito el VERSA Y MEJOR EQUIPADO A UN PRECIO MENOR.",1
796,"	Por tamaño y prestaciones compite con Versa, Onix, Rio, Etc, en ese sentido me parece buen coche, muy competente respecto a sus rivales, pero tampoco sin llegar a ser el mejor ni destacar en nada. El tema es que por lo que cuesta la versión básica le falta equipamiento y ahí sus competidores sacan mucha ventaja. Por lo que cuesta la versión intermedia ya te compras versiones básicas de coches del segmento superior, como Jetta, Sentra o Forte, que le siguen ganando en equipamiento al City y tienen mucho mejores prestaciones al ser un escalón por encima de City.. Por lo que cuesta la versión más equipada ya te compras las versiones intermedias de los modelos que mencioné, con todavía más equipo... O sea, a Honda se le pasó la mano con el precio y la verdad los únicos motivos para comprarlo fué lo que mencionó Sergio...",1
797,"creo que siempre sera la história del city, simplemente no vale lo que cuesta, por mas que le hagan ruido los de honda, no vale lo que piden, en seminuevo ya toma un precio razonable y seguramente sera lo mismo con este modelo en unos 2 años sera buena opción a compra (considero).",1
798,"	Por lo que se ve con leon, más bien es el fin de los coches baratos para México.",1
801,"Conclusión: un coche que ""Sin ser malo, no es bueno"" ",1
802,"Si los rines fueran de 18 pulgadas se veria mejor, honda vende confiabilidad",1
803,El detalle es que Honda hace lo que quiere en mercados latinos. Ojalá la gente de la espalda a este carro hasta que 1) traiga el motor 1.0 y mas amenidades o 2) baje de precio.,1
807,"	Esto es un FaceLyft que nos quieren vender como nueva generación, y con sobreprecio!! Que descaro de Honda!!",1
808,"	Lamentablemente nos mandan a America Latina un auto con ña version tope con asientos de tela, faros de halogeno, rines austerisimos y por ese precio? Es una burla, obviamente estan tratando de sacar todo el stock que se les quedo , aguas compañeros compradores, revisen bien estos detalles y sobre todo el mensaje que esta.enviando la marca aca en Mexico, si da coraje la verdad.",1
809,"Yo se que es ""HONDA"", pero la neta ofrece mas un NISSAN VERSA por el precio.",1
810,La manufactura MEXICANA automotriz es muy superior que el de la INDIA... con humildad de rigor tenemos que mencionarlo.!!! ONIX y VERSA son MEXICANs...,1
812,“En tu jetta favorito no lo hay” golpe en los ?? a los amantes del jetta. El jetta caro para lo que ofrece.,1
813,Prefiero mil veces un Honda duradero a los demás chafas,1
816,"	Chevrolet nos fallo con el precio, no existe el auto perfecto, la verdad lo pensaria mas de dos veces y mas cuando existen mejores opciones con mejores precios, saludos.",1
817,Ese cavalier solo va a vender si tienen producto en agencias. Porque no hay manera que compita con otra marca con ese precio y segmento.,1
818,"Yo pienso que una vez asentado el motor debe ser sumamente eficiente en gasolina, lo digo porque yo tengo el motor 1.5 turbo de honda y me da 17km/lt sin ningún problema y ese motor es más pequeño y tiene casi la misma potencia",1
819,Me quedó con Corolla por durabilidad y con Civic por manejo...,1
820,"	Me quedo con el Corolla como primera opción, seguido del forte por la línea q trae muy bonita y la tercera sería el Jetta. Este cavalier nace muerto ante rivales ya más q calados en el segmento",1
821,WEY ES UN CAVALIER no me creo que haya mejorado tanto,1
822,"	La magia de Chevrolet son sus meses sin intereses, de ahí la verdad no creo que ofrezca nada para superar a los líderes y no tan lideres.",1
823,"yo con el Mazda 3!! Hasta hoy, no hay otro igual.",1
824,"	Disculpa pero no tiene nada que hacer contra el jetta el civic el forte corolla, por favor ese carro compite en los subcompactos y parale de contar . Contra los compactos no tiene nada que hacer. No efendan a los verdaderos compactos.",1
825,"Siempre quisieron que su cavalier fuera caro, desde que salió pero un cambio de motor por 100 mil pesos es un abuso.",1
826,"El título ""ahora si por el Jetta"" Nel we, ni en diseño se le acerca no sólo al Jetta, sino a todo el segmento, se queda como lo que fué: Un intermedio entre dos segmentos, solo que (mucho) más caro",1
827,Mazda sigue siendo el referente de este segmento,1
828,"SI quisiera algo más apegado al auto original del que parte este cavalier me iba mejor por el MG5, aunque el motor sea más pequeño. Aunque sea de origen SAIC Es increíble que el desarrollo de ingeniería de chevrolet sea incapaz de equiparlo con las 6 bolsas de aire, sin Android Auto y peor aún sin el sistema OnStar más aún por el precio al que lo están vendiendo.",1
829,Por lo q va a costar deberia tener las 6 bolsas de aire android auto onstar y muchas cosas que tiene el onix q cuesta casi la mitad,1
830,Precios contenidos desde 400 mil alv :v recuerdo esos tiempos cuando con ese dinero te comprabas un BMW o un Audi. Buena reseña se ve interesante el producto.,1
831,Para chinos y por menor precio está el MG 5,1
833,Están locos con ese precio y solo 4 bolsas de aire y llave sin ser de presencia naaa mejor un onix,1
834,"	Mejor un MG5, más barato, mejor equipo y también viene de china. Lo único bueno de este Cavalier es su motor, pero por esos precios me voy por un Forte GTline por 459 000 pesos.",1
835,"mmm creo que me sigo quedando con mi cavalier 2019 de 270,000 pesitos , hace casi lo mismo",1
836,"	El precio del auto está inflado, al menos unos $70,000. La versión LS debería de rondar los $310,000, la LT $350,000 y la RS $375,000. Se tenía que decir y se dijo.",1
838,"	Hay mucho mejores opciones por este precio, Chevrolet sigue sin entender..",1
839,"	Prácticamente lo único bueno es el motor y diseño, el resto, pues espero y logren venderlo, porque en realidad llegó muerto, la competencia está muy cruel, y pues por el precio mejor Corrolla o Versa.",1
840,"	4 airbags, el sistema de infotenimiento más barato de GM, y los mismos acabados que el cavalier anterior. Sería buena opción.... Pero se volaron la barda, le sobran casi 100k al precio. Y la versión RS es literalmente una estafa.",1
841,"Prácticamente sus rivales lo destrozan en todo, y este Cacavier no ofrece nada novedoso en seguridad y equipamiento. Hasta es una vergüenza que el propio Onix tenga 6 bolsas de aire y esta porquería sólo ofrezca 4. En el pasado el Cavalier fue un fracaso de ventas, y en la actualidad lo seguirá siendo frente a su competencia y frente a su misma marca. Porque les puedo asegurar que las personas escogerán mil veces un Onix que un mugre Cavalier que sigue estando horrible pese a sus ""mejoras"".",1
842,No entiendo cómo Chevrolet pretende tener éxito con este carro cuando el Onix es mucho mejor.,1
845,"Pues sus rivales lo destrozan en todo sentido, ya que hay autos del segmento más potentes, con mucha más seguridad y mejor equipamiento interior, así como mejores materiales. Un rotundo fracaso en toda regla, que sólo será recordado por ser el hazmerreír de la industria automotriz.",1
846,Por este precio mejor la taos,1
847,4 bolsas de aire Freno de estacionamiento matraca Arranque por llave Aire acondicionado manual 100 mil pesos más que un onix Igual a precio que un jetta un mazda 3 un forte Al precio de una tracker con asistencias y más seguridad Habrá alguien tan inteligente para comprar un auto así? Y me quedo corto.... Etc etc etc,1
848,"	Mil veces un mazda 3 , Jetta o Corolla SE que a un cavalier",1
853,"Esas dos bolsas de aire le van a hacer lastre a este cavalier, debe manejarse bien (tal vez un poco mejor si hubiera manual) solo sobresale en el apartado mecánico, barato no es, posiblemente sea el de mejor rendimiento de gasolina del segmento, pero esas bolsas de aire ""pesan"", la versión más comprable es la básica, por el precio, de ahí en más sus ventajas se empiezan a desvanecer.",1
855,"	Yo tengo el Cavalier 2021 y no se que decir a excepción del motor casi todo es igual y cuidado y hasta peor, me permiti la versión Limited la del medio, ni la mejor ni la peor, y Aquí en Panamá me salió por $16k y honestamente viene algo carito, habrá que ver qué hay de nuevo por para ser está la versión más equipada me deja mal sabor... Btw buena mini reseña Alonso, cortita y bien resumida en espera de más material, saludos CRACK!",1
856,Por ese precio mejor una camioneta.,1
857,"	En muchos aspectos es mejor su hermano menor con mejor seguridad, boton de encendido, aire automático, cargador inalambrico, una mejor pantalla y mucho mucho más barato, no entiendo como un auto de menor precio tenga más amenidades que este cavalier",1
858,"	Por el precio de la versión RS uno se puede comprar la version de lujo del mazda 3 y se lo lleva de calle en sensaciones, seguridad y confort.",1
859,"ALV más de $400,000, se la mama Chevrolet, ni de pedo compite con Sentra, Jetta, etc. Extraño los OPEL que vendía antes Chevrolet",1
861,"	Como que los mexicanos se están poniendo exigentes con la seguridad no creen. Digo si te vas a matar pues te vas a matar, preferible muerto que golpeado y en estado de coma porque las 6 bolsas y el ESP no funcionó correctamente. Recuerden que no hace muchos años atrás, existió el Tsuru, el Versa, el vocho, el neón, el optra, en fin la lista es larga. Ahora resulta que si no trae las 7 bolsas y el ESP no es buen auto.",1
862,"Por poco mas de 300 mil pesos prefiero un Renault Stepway. intens, aut que este Baleno con caja auto arcaica de 4 vel (que por cierto ni la critican en el video) hay mejores opciones por precio en el mercado",1
863,Lastima que la marca de un paso atrás! En supuestamente un escalón arriba.,1
865,Prefiero la Kia Sportage actual en su versión inicial…!,1
868,"	Por $450,000 pesos, recibes un Kia Forte GT Hatchback 2022, con nuevo rediseño, motor 2.0, asistencias de conducción, pantalla de más de 10”. Nivus muy padre por fuera, Pero con muchas deficiencias por dentro, y falta de equipamientos, y no se olviden de los servicios postventa VW ?, en fin.",1
870,No entiendo porqué alguien pagaría eso por esa “camioneta” teniendo dentro de la misma marca el jetta por ejemplo,1
871,El error más grande de vw fue matar el motor 1.2L 4 cil. Era un motor buenísimo para el mercado de latinoamerica ahora tienen productos interesantes pero los motores decepcionan,1
872,"Cuando le pondrán un 30 de impuesto a las basuras de SUVs, arruinan el mercado, se están perdiendo sedanes hermosos, y de buen gusto por este tipo de basura. Contaminan más, no son prácticas, las verciones familiares son las mejores, desde un simple Jetta, a el increíble Audi SR6. Y sobre todo el hermoso 508 Spec de Peugeot. Queremos impuestos para las SUVs",1
873,"	Los productos de VW nunca han sido malos, lo que tienen mal es el precio, esa es la cuestión con el Nivus, si está encima de los $460 no creo que sea buena opción, mejor una Taos",1
874,Con este modelo ahora si VW T CROSS esta muerto,1
875,Nunca necesitamos esas asistencias a la conducción y ahora resulta que son indispensables espejitos es lo que venden las armadoras y las encarecen demasiado,1
876,"Me asusta ver que varias personas crean que esta “suv” valga más de 400,000 cuando claramente es un Polo alzado si su competencia fuera otra suv sería la CX-3 (que ya será descontinuada por qué ya nadie la quiere) el nivus debe tomar el lugar de la T-Cross (qué también nadie la quiere) nadie debería de pagar más de 400,000 por este intento de suv",1
